source_row_number,pdf_page,department,office,official_mechanism_code,official_issue_field_code,program_name,program_description,partner_kind_code,partner_name,period,project_cost_thousand_jpy,planning主体,implementation主体,included_r10_relation_id,included_r10_amount_id,coverage_status,interpretation_limit
379,53,文化観光ス ポーツ部,観光振興課,1,4,令和６年度沖縄観光 誘致対策事業委託業 務,沖縄県への誘致促進を図るため、国内外 での誘客プロモーション及び観光関連業 界・団体と連携し、各種取組を実施する。,3,（一財）沖縄観光コン ベンションビューロー,R6.4.1 ～ R7.3.31,"70,255",行政,行政,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
380,53,文化観光ス ポーツ部,MICE推進課,1,4,戦略的MICE誘致促進 事業,MICEの誘致・広報活動、開催支援、受入 体制整備等を実施する。,3,一般財団法人沖縄観 光コンベンション ビューロー,R6.4.1 R7.3.31,"182,000",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
381,53,文化観光ス ポーツ部,MICE推進課,1,4,観光誘致対策事業 （MICE推進課）,MICEの需要開拓、開催支援等を実施す る。,3,一般財団法人沖縄観 光コンベンション ビューロー,R6.4.1 R7.3.31,"15,500",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
382,53,文化観光ス ポーツ部,MICE推進課,1,4,戦略的MICE誘致促進 事業（海外事務所 MICE誘致活動強化事 業）,海外のMICE主催者等に対する誘致活動 やMICE商談会等への出展などにより、海 外の企業、学協会、政府系機関等が主催 するMICEの誘致や国際的なMICE都市とし ての認知度の向上を目指す。,2,公益財団法人沖縄県 産業振興公社,R6.10.1 R7.3.31,"6,000",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
383,53,文化観光ス ポーツ部,MICE推進課,1,4,MICE受入体制強化等 事業,MICE人材育成、アドバイザー派遣、開催 歓迎支援を実施する。県内の受入体制情 報の整理と情報の発信。,3,一般財団法人沖縄観 光コンベンション ビューロー,R6.4.1 R7.3.31,"70,250",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
384,53,文化観光ス ポーツ部,MICE推進課,1,4,展示会等誘致促進事 業,展示会・商談会等の誘致、開催支援を行う とともに、MICEネットワークを活用した専門 人材の育成及び展示会の受入体制の強 化に取り組む。,2,公益財団法人沖縄県 産業振興公社,R6.4.1 R7.3.31,"19,210",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
385,53,文化観光ス ポーツ部,MICE推進課,1,7,令和６年度大型MICＥ 施設建設用地環境整 備業務（R6その２）,大型MICE施設建設用地（与那原側）の外 周及びフェンス内側約1ｍまでの範囲にお ける除草（処理を含む）と投棄物の処理に 係る業務,2,公益社団法人 西原 町シルバー人材セン ター,R7.2.27 R7.3.25,"1,671",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
386,53,文化観光ス ポーツ部,文化振興課,1,6,沖縄文化芸術の創造 発信支援事業業務委 託,県内の文化芸術活動の持続的発展につな がる取組を公募し、文化の専門人材の目 利きのもとで審査・採択し、支援する。,8,公益財団法人沖縄県 文化振興会,R6.4.1 ～ R7.3.31,"38,585",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
387,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,琉球漆器螺鈿伝統技術を若者へ広げるた めの「Gateway作品」試作事業,8,Maeda Lacquer Project（漆工房・前田 貝揃案）,R6.6.28 ～ R7.2.28,"3,981",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
388,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,沖縄芝居における大道具製作の技能伝承,2,沖縄芝居研究会,R6.6.28 ～ R7.2.28,"3,783",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
389,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,仲尾次豊年踊り次世代継承のためのWeb 発信事業,6,仲尾次区,R6.6.28 ～ R7.2.28,920,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
390,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,クラシックでしまくとぅばワークショップ事業,3,一般社団法人ビュー ローダンケ,R6.6.28 ～ R7.2.28,"2,312",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
391,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,次世代と考える身体的・心理的に安心でき る創作環境の提案と実施,8,演劇ユニット多々ら,R6.6.28 ～ R7.2.28,"1,612",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
392,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,沖縄・アジア平和音楽祭2025 ～文化交 流を通じた国際共生を目指して～,8,2.24 音楽祭実行委員 会,R6.6.28 ～ R7.2.28,"5,000",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
393,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,「Uni-q（ゆにーく）」演劇プロジェクト vol.2 ～Uni-q きょーげん（狂言）～,3,一般社団法人UNIVA,R6.6.28 ～ R7.2.28,"1,505",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
394,54,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,沖縄ファミリーヒストリープロジェクト,8,沖縄ファミリーヒスト リープロジェクト実行 委員会,R6.6.28 ～ R7.2.28,"3,585",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
395,55,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,「戦争体験の継承」平和劇ロングラン公演 プロジェクト,8,「沖縄戦と平和劇」実 行委員会,R6.6.28 ～ R7.2.28,"4,892",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
396,55,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,琉球弧の「みき」継承プロジェクト,1,特定非営利活動法人 来間島大学まなび やー,R6.6.28 ～ R7.2.28,"2,137",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
397,55,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,崎枝地域の歴史を記録した本と写真を活 用した後世に継ぐための環境整備事業,6,崎枝公民館,R6.6.28 ～ R7.2.28,"1,281",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
398,55,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,ステップアップ！With Art うらそえ,8,With Art うらそえを考 える会,R6.6.28 ～ R7.2.28,344,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
399,55,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,個人的な体験から沖縄を表現する新たな 言葉を獲得するための市民運動,8,あなたの沖縄,R6.6.28 ～ R7.2.28,549,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
400,55,文化観光ス ポーツ部,文化振興課,4,6,沖縄文化芸術の創造 発信支援事業,「琉球の薬草を楽しむ暮らし」推進事業,8,琉球薬草探究会,R6.6.28 ～ R7.2.28,763,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
401,55,文化観光ス ポーツ部,文化振興課,4,6,しまくとぅば普及継承事 業,・小学校や幼稚園等での講座を実施（15カ 所） ・沖縄県立博物館・美術館で県民向けに、 しまくとぅばに関する講座の実施（7回）,1,NPO法人沖縄県沖縄 語普及協議会,R6.6.21 ～ R7.2.18,849,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
