candidate_id,domain,object_id,object_name,field_name,current_value,proposed_value,candidate_disposition,affected_row_count,source_tables,reason,risk_if_wrong,requires_human_review,hr_item_id,machine_status,interpretation_limit
SF0332,actor_field,X010,沖縄NGOセンター,legal_status_guess,npo_or_ngo,nonprofit_form_unresolved,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0333,actor_field,X010,沖縄NGOセンター,origin_type,okinawa_local,okinawa_local,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0334,actor_field,X011,JICA沖縄,actor_class,public_institution_partner,public_institution_partner,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0335,actor_field,X011,JICA沖縄,legal_status_guess,public_institution,public_institution,freeze_as_is,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0336,actor_field,X011,JICA沖縄,origin_type,public_institution,public_institution,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0337,actor_field,X012,TOMODACHI Initiative,actor_class,public_diplomacy_or_exchange_actor,public_diplomacy_or_exchange_actor,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0338,actor_field,X012,TOMODACHI Initiative,legal_status_guess,public_private_partnership,public_private_partnership,freeze_as_is,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0339,actor_field,X012,TOMODACHI Initiative,origin_type,mixed_or_network,mixed_or_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0340,actor_field,X013,U.S. Consulate General Naha Okinawa Youth Council Program,actor_class,public_diplomacy_grant_program,public_diplomacy_grant_program,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0341,actor_field,X013,U.S. Consulate General Naha Okinawa Youth Council Program,legal_status_guess,grant_program,grant_program,freeze_as_is,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0342,actor_field,X013,U.S. Consulate General Naha Okinawa Youth Council Program,origin_type,us_origin,us_origin,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0343,actor_field,X014,NED National Endowment for Democracy,actor_class,funder_or_intermediary,funder_or_intermediary,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0344,actor_field,X014,NED National Endowment for Democracy,legal_status_guess,foundation,foundation_status_unspecified,freeze_as_unresolved,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0345,actor_field,X014,NED National Endowment for Democracy,origin_type,us_origin,us_origin,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0346,actor_field,X015,Peace Winds Japan,actor_class,international_ngo,international_ngo,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0347,actor_field,X015,Peace Winds Japan,legal_status_guess,ngo,nongovernmental_nonprofit,mechanical_normalize,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0348,actor_field,X015,Peace Winds Japan,origin_type,japan_domestic,japan_domestic,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0349,actor_field,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),actor_class,base_spouse_club,base_spouse_club,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0350,actor_field,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),legal_status_guess,501c3/registered_nonprofit（EIN 46-0598583）,us_501c3_nonprofit,mechanical_normalize,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0351,actor_field,X016,Marine Officers' Spouses' Club Okinawa (MOSCO / MOSC),origin_type,us_origin,us_origin,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
