source_id,source_type,title,year,url,what_it_supports,evidence_level,bias_note,review_status,notes,locator,support_scope,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,archive_resolution,decision_source_report,relation_or_claim_approved
S212,local_news,宮古陸自配備に抗議 60人が集会とデモ行進,2019,https://ryukyushimpo.jp/news/entry-892189.html,C015: 2019 continuity and missile-deployment protest role,E3,Participation/remarks at one event do not establish alliance ties.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S213,official_npo_portal,NPO法人ピースメーカーズネットワーク,2024,https://www.npo-homepage.go.jp/npoportal/detail/047024579,"C029: legal identity, representative, 2007 authorization, peace mission and filing continuity",E4,Legal continuity does not prove substantive current activity.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S214,organization_filing,2024年度事業報告書等,2024,https://www.npo-homepage.go.jp/npoportal/document/047024579/hokoku/2024700/2024%E5%B9%B4%E5%BA%A6%E4%BA%8B%E6%A5%AD%E5%A0%B1%E5%91%8A%E6%9B%B8%E7%AD%89.pdf,C029: states no principal activity and no operational foundation in FY2024,E4,Negative continuity evidence; it must be carried into any actor note.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S215,event_report,辺野古埋め立て承認撤回シンポジウム,2014,https://iwj.co.jp/wj/open/archives/177154,C029: C029 organizer role in a Henoko-specific public symposium,E3,An event organizer role is not proof of continued post-2014 activity or a stable alliance.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S216,official_npo_portal,環境の未来を考える会 行政入力情報,2026,https://www.npo-homepage.go.jp/npoportal/gyosei-print/047024571,C030: 1999 authorization; 2025-12-07 dissolution after revocation of authorization,E4,Current dissolution status blocks silent use as a current actor.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S217,organization_filing,2021年度事業報告書等,2021,https://www.npo-homepage.go.jp/npoportal/document/047024571/hokoku/2021700/2021%E5%B9%B4%E5%BA%A6%E4%BA%8B%E6%A5%AD%E5%A0%B1%E5%91%8A%E6%9B%B8%E7%AD%89.pdf,C030: states activity was suspended and no FY2022 activity was planned,E4,Negative action evidence; generic charter purpose alone is insufficient for this expansion round.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S218,official_npo_portal,宮古島自然緑化協会 行政入力情報,2023,https://www.npo-homepage.go.jp/npoportal/gyosei-print/047023569,"C031: exact identity, representative, 2012 authorization, coastal/environment purpose and annual filings",E4,No deployment-politics claim is supported.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S219,association_directory,NPO法人宮古島自然緑化協会,2026,https://miyako-island.net/activity/npo%E6%B3%95%E4%BA%BA%E5%AE%AE%E5%8F%A4%E5%B3%B6%E8%87%AA%E7%84%B6%E7%B7%91%E5%8C%96%E5%8D%94%E4%BC%9A/,C031: regular beach cleanups and continuing nature/tourism operation,E3,Supports general environment/community function only.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S220,government_corporate_record,特定非営利活動法人美ぎ島宮古島,2025,https://info.gbiz.go.jp/hojin/ichiran?hojinBango=2360005003935,C032: current legal name and corporate identity,E4,Corporate identity alone does not approve issue edges.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S221,organization_website,NPO法人美ぎ島宮古島,2026,https://www.kagisuma.jp/,"C032: sustained coral conservation, planting and environmental protection",E4,Use 美ぎ島MIYAKO as an alias; no anti-deployment stance is shown.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S222,government_report,沖縄県が実施するその他の事業（サンゴ礁保全再生）,2011,https://www.pref.okinawa.jp/_res/projects/default_project/_page_/001/004/633/sangohosaisoukatsu5.pdf,C032: prefectural program record for planting to reduce nutrient-rich groundwater outflow and conserve groundwater,E4,Human review must verify the row/year crosswalk before creating a groundwater edge; do not infer a payment amount from this gate packet.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S223,organization_website,団体概要,2024,https://www.npo-oec.com/aboutUs.html,"C033: 1999/2002 identity, staff, repeated water-edge restoration, education and JICA programs",E4,"Project participation is a functional observation, not a political stance or funding inference.",ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S224,funded_project_report,漫湖周辺の自然再生エリアにおける調査発見型環境学習プログラム,2025,https://www.jstage.jst.go.jp/article/pronatura/34/0/34_207/_pdf/-char/en,"C033: current Manko wetland restoration, citizen science and environmental education",E4,Supports environment/biodiversity programming; the grant must not be generalized beyond the stated project.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S225,government_webpage,民間参加型サンゴ礁生態系保全活動推進事業,2008,https://www.pref.okinawa.jp/kurashikankyo/kankyo/1004287/1004527.html,C034: government-supported formation and cross-sector purpose,E4,"Supports mixed cross-sector origin, not a purely grassroots classification.",ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S226,organization_website,沖縄県サンゴ礁保全推進協議会設立の経緯,2007,https://ocrcc.sakura.ne.jp/about/keii.html,"C034: preparatory meetings, 2008 founding and governance structure",E4,Formation by a prefectural project does not make the council identical to Okinawa Prefecture.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S227,organization_program_document,サンゴ礁ウィーク2024 実施要領,2024,https://ocrcc.sakura.ne.jp/doc/sango_week/sw_application2024.pdf,C034: dated council-led coordination/program activity,E4,Program coordination is not evidence that every participating organization has a stable relation to the council.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S228,organization_financial_filing,Turtle Island Restoration Network Form 990 public disclosure,2023,https://seaturtles.org/wp-content/uploads/2025/01/TIRN-6.30.2024-Public-Disclosure-Copy-2.pdf,A086 identity: yes | direct issue support: mission_only,E4,"Establishes organizational identity and general marine mission, not the Okinawa case by itself.",ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
S229,party_legal_filing,"Opening Brief, Center for Biological Diversity et al. v. Esper",2019,https://seaturtles.org/wp-content/uploads/2019/01/19-01-02-OPENING-BRIEF.pdf,A086 identity: yes_named_party | direct issue support: yes_case_specific,E4,Use as litigation evidence only; do not infer broader political stance.,ai_seeded,"HR-013/online-wave source integration 2026-07-13. Source inclusion does not approve candidate actor-issue edges, actor entry, alliance, funding, or political-position inference.",,,,,,,,,,
